Type,銷售文件類型,Save,Message,項目,排程明細號碼,ETD Date,專案代碼,上線日,訂單,物料,物料說明,規格,User Status,項目數量,收貨數量,系統料齊日,基本開始日期,基本完成日期,工單備註,備註(生管),DIP完工日,TEST上線日,料齊日(生管),責任單位(人工),逾期代碼,逾期說明,列印日期,已發料,Fin.iss,GMPS,料齊日(物管),未上線原因(生管),SRR申請單號,VVIP,VVIP2,綠色通道,儲存地點,MRP 控制員,MRP 控制員名稱,客戶名稱(人工),頂階成品品號(人工),Request Qty,訂單單號(人工),訂單單號項次(人工),OTD(PC),Rev,未上線原因,CRTD,REL,PDLV,DLV,確認指示碼,建立日期,前日料齊,Critical,缺料1,缺料2,缺料3,缺料4,缺料5,缺料6,缺料7,缺料8,缺料9,缺料10,MC Code,MC名稱,期望料齊日,最晚料齊日,實際開工日,實際完工日,備註(物管),頂階工單,工廠,SD 文件種類,SO 號碼,銷售訂單項目,客戶,名稱 1,預訂號碼,MRP 群組,產品階層,拔工單 Check(生管),OP確認OK(生管),原開工日期(生管),死棋料(生管),拔工單Remark(生管),收貨作業處理時間,Promise Date,齊套日期,瓶頸料,瓶頸料齊日,瓶頸料缺料,瓶頸料工單,Icon,Priority,訂單創建日期,是否可以委外加工,不可發包原因,PCB第一次生產,製件數,重點pullin,Series Alert,BU,VP
MO,59N1,Save,,0,0,2025-08-20 00:00:00,2509.93-41056-0010,2025-09-01 00:00:00,59N125090046,59-33327-0010,ADM-AL30 BP board,(G),ZREL,24,0,2025-08-19 00:00:00,2025-09-01 00:00:00,2025-09-05 00:00:00,,9/3接測,2025-09-02 00:00:00,2025-09-03 00:00:00,2025-08-29 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,FCST,93-41056-0010,0,,0,,A2,,,X,,,,2025-05-20 00:00:00,,Y,,,,,,,,,,,M10,曾猷智,,,,,,93N125090045,1100,,,0,,,4757506,Z040,0018.0046.NCPS81,false,false,,,,1,,2025-10-23 00:00:00,,,,,,,,,,,496,,,NCA,
MO,59T1,Save,,0,0,2025-07-29 00:00:00,2509.93-41056-0010,2025-09-03 00:00:00,59T125090001,59-33327-0010,ADM-AL30 BP board,(G),ZREL,2,0,,2025-09-03 00:00:00,2025-09-09 00:00:00,重測,,,,,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,,,0,,0,,A2,,,X,,,,2025-07-26 00:00:00,,,,,,,,,,,,,M10,曾猷智,,,,,,,1100,,,0,,,4849500,Z040,0018.0046.NCPS81,false,false,,,,1,,,,,,,,,,,,,0,,,NCA,
MO,85N1,Save,,0,0,2025-08-02 00:00:00,2509.93-41056-0010,2025-08-14 00:00:00,85N125080242,85-32208-0010,ADM-AL30 Power board,(G),ZREL,6,0,2025-07-28 00:00:00,2025-08-14 00:00:00,2025-08-20 00:00:00,,,,,2025-08-13 00:00:00,,,,,,,,,,,false,,false,AY85,P06,NCP-羅云禎,ADLINK-JP,93-41056-0010,0,,0,,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M10,曾猷智,,,,,,93N125090045,1100,,,0,,,4816794,Z040,0018.0046.NCPS81,false,false,,,,1,,2025-10-23 00:00:00,,,,,,,,,,,0,,,NCA,
MO,59N1,Save,,0,0,2025-08-14 00:00:00,2509.93-70431-A020,2025-08-13 00:00:00,59N125090081,59-38211-0020,PB-2785,(G)Rev.,ZREL,80,0,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-19 00:00:00,,8/15接測,2025-08-14 00:00:00,2025-08-15 00:00:00,2025-08-12 00:00:00,,,,,,,,,,,false,,false,AY59,P03,IST-王啟典,2100,93-70431-A020,0,3260007433,10,2025-09-18 00:00:00,A2,6/6 LA轉MO,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M09,李宛蓉,,,,,7/8: END,93N125090081,1100,,,0,,,4784870,Z040,0011.0027.ISTS11,false,false,,,,1,,2025-08-22 00:00:00,,,,,,,2025-01-07 00:00:00,N,BU,,368,,,IST,
MO,59N1,Save,,0,0,2025-08-19 00:00:00,2509.93-70431-A020,2025-08-18 00:00:00,59N125090082,59-38210-0050,xeBP-2785,(G)Rev:A5,ZREL,64,0,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-26 00:00:00,,8/22接測,2025-08-21 00:00:00,2025-08-22 00:00:00,2025-08-15 00:00:00,,,,,,,,,,,false,,false,AY59,P03,IST-王啟典,2100,93-70431-A020,0,3260007433,10,2025-09-18 00:00:00,A5,6/6 LA轉MO,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M09,李宛蓉,,,,,"7/8: 51-38210-0A50-A0(20250818)L 拔工單 , 最好交期",93N125090081,1100,,,0,,,4784867,Z040,0011.0027.ISTS11,false,false,,,,1,,2025-08-22 00:00:00,,,,,,,2025-01-07 00:00:00,N,BU,,1909,,,IST,
MO,59T1,Save,,0,0,2025-07-29 00:00:00,2509.93-70431-A020,2025-08-15 00:00:00,59T125070038,59-38211-0020,PB-2785,(G)Rev.,ZREL,1,0,,2025-08-15 00:00:00,2025-08-25 00:00:00,重測,,,,,,,,,,,,,,,false,,false,AY59,P03,IST-王啟典,,,0,,0,,A2,純測試,,X,,,,2025-07-02 00:00:00,,,,,,,,,,,,,M09,李宛蓉,,,,,純測試,,1100,,,0,,,4819611,Z040,0011.0027.ISTS11,false,false,,,,1,,,,,,,,,,N,BU,,0,,,IST,
MO,59N1,Save,,0,0,2025-08-12 00:00:00,2509.93-F0064-015C,2025-08-22 00:00:00,59N125090016,59-65522-0050,ABX-5502-CCU-5500-MB,(G)PCB:A2,ZREL,16,0,2025-08-11 00:00:00,2025-08-22 00:00:00,2025-08-28 00:00:00,,,2025-08-25 00:00:00,2025-08-25 00:00:00,2025-08-21 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-015C,0,2210014552,10,,A2,,,X,,,,2025-04-21 00:00:00,,Y,,,,,,,,,,,M06,何淑貞,,,,,,93N125090016,1100,C,,0,AD7103,ADLINK Technology GmbH,4722569,Z040,0030.0038.AVA001,false,false,,,,1,,2025-09-15 00:00:00,,,,,,,2025-03-31 00:00:00,,,,2273,,,DRC,
MO,59N1,Save,,0,0,2025-08-21 00:00:00,2509.93-F0064-015C,2025-09-03 00:00:00,59N125090017,59-65A29-0030,AFM-CCU02,(*)(G)PCB:A4,ZREL,16,0,2025-08-20 00:00:00,2025-09-03 00:00:00,2025-09-05 00:00:00,,,2025-09-04 00:00:00,,2025-09-02 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-015C,0,2210014552,10,,A4,,,X,,,,2025-04-21 00:00:00,,Y,,,,,,,,,,,M06,何淑貞,,,,,,93N125090016,1100,C,,0,AD7103,ADLINK Technology GmbH,4722890,Z040,0030.0038.AVA001,false,false,,,,1,,2025-09-15 00:00:00,,,,,,,2025-03-31 00:00:00,,,,1146,,,DRC,
MO,59N1,Save,,0,0,2025-08-16 00:00:00,2509.93-F0064-015C,2025-08-18 00:00:00,59N125090018,59-65A31-0030,SIM-CCU01,(*)(G)(RCI),ZREL,18,0,2025-08-15 00:00:00,2025-08-18 00:00:00,2025-08-22 00:00:00,換新85-65A31-010C,8/20接測,2025-08-19 00:00:00,2025-08-20 00:00:00,2025-08-15 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-015C,0,2210014552,10,,A2,,,X,,,,2025-04-21 00:00:00,,Y,,,,,,,,,,,M06,何淑貞,,,,,,93N125090016,1100,C,,0,AD7103,ADLINK Technology GmbH,4722909,Z040,0030.0038.AVA001,false,false,,,,1,,2025-09-15 00:00:00,,,,,,,2025-03-31 00:00:00,,,,608,,@1V@,DRC,
MO,85N1,Save,,0,0,2025-07-30 00:00:00,2509.93-F0064-015C,2025-07-29 00:00:00,85N125090020,85-65A30-002C,"RISER-CCU01,CC",(*)(G),ZREL,38,0,,2025-07-29 00:00:00,2025-08-27 00:00:00,,,,,2025-07-28 00:00:00,,,,2025-07-22 00:00:00,,,,,,,true,,false,AY85,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-015C,0,2210014552,10,,,,,X,,,,2025-04-21 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,93N125090016,1100,C,,0,AD7103,ADLINK Technology GmbH,4721848,Z040,0030.0038.AVA001,false,false,,,,1,,2025-09-15 00:00:00,,,,,,,2025-03-31 00:00:00,,,,0,,,DRC,
MO,59N1,Save,,0,0,2025-08-20 00:00:00,2509.93-F0064-116C,2025-08-20 00:00:00,59N125090051,59-65624-0110,"PW-201,150W",(G)PCB:A3,ZREL,30,0,2025-08-19 00:00:00,2025-08-20 00:00:00,2025-08-26 00:00:00,,8/22接測,2025-08-21 00:00:00,2025-08-22 00:00:00,2025-08-19 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-116C,0,2210014143,30,,A3,,,X,,,,2025-05-26 00:00:00,,Y,,,,,,,,,,,M06,何淑貞,,,,,,93N125090050,1100,C,,0,AD7103,ADLINK Technology GmbH,4769325,Z040,0030.0038.AVA001,false,false,,,,1,,2025-10-29 00:00:00,,,,,,,2025-02-25 00:00:00,,,,193,,,DRC,
MO,59N1,Save,,0,0,2025-08-20 00:00:00,2509.93-F0064-116C,2025-08-21 00:00:00,59N125090052,59-65A31-0040,SIM-CCU01,(*)(G),ZREL,30,0,2025-08-19 00:00:00,2025-08-21 00:00:00,2025-08-27 00:00:00,,8/25接測,2025-08-22 00:00:00,2025-08-25 00:00:00,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-116C,0,2210014143,30,,A2,,,X,,,,2025-05-26 00:00:00,,Y,,,,,,,,,,,M06,何淑貞,,,,,,93N125090050,1100,C,,0,AD7103,ADLINK Technology GmbH,4769487,Z040,0030.0038.AVA001,false,false,,,,1,,2025-10-29 00:00:00,,,,,,,2025-02-25 00:00:00,,,,608,,,DRC,
MO,59N1,Save,,0,0,2025-08-21 00:00:00,2509.93-F0064-116C,2025-08-21 00:00:00,59N125090053,59-65A59-0020,R4600-3A1 AFM board,(G),ZREL,24,0,2025-08-20 00:00:00,2025-08-21 00:00:00,2025-08-25 00:00:00,,8/25接測,2025-08-22 00:00:00,2025-08-25 00:00:00,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY59,P06,NCP-羅云禎,ADLINK Technology GmbH,93-F0064-116C,0,2210014143,30,,A2,,,X,,,,2025-05-26 00:00:00,,Y,,,,,,,,,,,M06,何淑貞,,,,,,93N125090050,1100,C,,0,AD7103,ADLINK Technology GmbH,4769501,Z040,0030.0038.AVA001,false,false,,,,1,,2025-10-29 00:00:00,,,,,,,2025-02-25 00:00:00,,,,1592,,,DRC,
MO,59N1,Save,,0,0,2025-08-09 00:00:00,2509.93-F0083-0030,2025-08-11 00:00:00,59N125090025,59-65528-0020,CPU-MMI-CP-100,(G)A2,ZREL,54,0,2025-08-08 00:00:00,2025-08-11 00:00:00,2025-08-21 00:00:00,,8/13接測,2025-08-12 00:00:00,2025-08-13 00:00:00,2025-08-08 00:00:00,,,,2025-07-28 00:00:00,,,,,,,false,H,false,AY59,P06,NCP-羅云禎,8100,93-F0083-0030,0,,0,,A2,,,X,,,,2025-05-08 00:00:00,,Y,,,,,,,,,,,M10,曾猷智,,,,,"7/10: 只缺PCB,已提拔MO到9/1;生管接受最晚8/E",93N125090025,1100,,,0,,,4745834,Z040,0018.0046.NCPS83,false,false,,,,1,,2025-12-26 00:00:00,,,,,,,,,,,2293,,,NCA,
MO,59N1,Save,,0,0,2025-08-12 00:00:00,2509.93-F0083-0030,2025-08-14 00:00:00,59N125090026,59-65924-0010,AFM-MMI-CP-100,(G)A2,ZREL,54,0,2025-08-11 00:00:00,2025-08-14 00:00:00,2025-08-21 00:00:00,,8/18接測,2025-08-15 00:00:00,2025-08-18 00:00:00,2025-08-13 00:00:00,,,,,,,,,,,false,H,false,AY59,P06,NCP-羅云禎,8100,93-F0083-0030,0,,0,,A1,,,X,,,,2025-05-08 00:00:00,,Y,,,,,,,,,,,M10,曾猷智,,,,,7/2: 只缺73-01401-0020,93N125090025,1100,,,0,,,4745835,Z040,0018.0046.NCPS83,false,false,,,,1,,2025-12-26 00:00:00,,,,,,,,,,,1177,,,NCA,
MO,59N1,Save,,0,0,2025-08-14 00:00:00,2509.93-F0083-0030,2025-08-13 00:00:00,59N125090027,59-65925-0010,PDB-MMI-CP-100,(G)A2,ZREL,54,0,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-20 00:00:00,,8/15接測,2025-08-14 00:00:00,2025-08-15 00:00:00,2025-08-12 00:00:00,,,,,,,,,,,false,H,false,AY59,P06,NCP-羅云禎,8100,93-F0083-0030,0,,0,,A2,,,X,,,,2025-05-08 00:00:00,,Y,,,,,,,,,,,M10,曾猷智,,,,,,93N125090025,1100,,,0,,,4745836,Z040,0018.0046.NCPS83,false,false,,,,1,,2025-12-26 00:00:00,,,,,,,,,,,89,,,NCA,
MO,59N1,Save,,0,0,2025-08-08 00:00:00,2509.93-F0083-0030,2025-08-06 00:00:00,59N125090029,59-A3033-1010,PW-200 for MMI-CP-100,(*)(G),ZREL,54,0,2025-08-07 00:00:00,2025-08-06 00:00:00,2025-08-14 00:00:00,,8/8接測,2025-08-07 00:00:00,2025-08-08 00:00:00,2025-08-05 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY59,P06,NCP-羅云禎,8100,93-F0083-0030,0,,0,,A2,,,X,,,,2025-05-08 00:00:00,,Y,04-12017-2400(20250807)C06,33-90089-0000-A0(20250807)H,,,,,,,,,M10,曾猷智,,,,,6/10: 只缺78-10228-2610,93N125090025,1100,,,0,,,4745838,Z040,0018.0046.NCPS83,false,false,,,,1,,2025-12-26 00:00:00,,,,,,,,,,,63,,,NCA,
MO,59N1,Save,,0,0,2025-08-22 00:00:00,2510.90-20047-2040,2025-08-22 00:00:00,59N125100013,59-18903-0030,PCIe-8638,(G)PCIe Gen2 x8 host adapter,ZREL,20,0,2025-08-21 00:00:00,2025-08-22 00:00:00,2025-08-28 00:00:00,,,2025-08-25 00:00:00,2025-08-26 00:00:00,2025-08-21 00:00:00,,,,,,,,,,,false,,false,AY59,P03,IST-王啟典,FCST,90-20047-2040,0,,0,2025-10-21 00:00:00,A4,,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M09,李宛蓉,,,,,"7/15:  缺一顆料_61-Z2A03-0680(20251024)C03, 其他料8/11料齊",91N125100013,1100,,,0,,,4776537,Z040,0011.0027.ISTS13,false,false,,,,1,,8888-12-31 00:00:00,,,,,,,,,,,336,,,IST,
MO,91N1,Save,,0,0,2025-08-29 00:00:00,2510.90-20047-2040,2025-08-29 00:00:00,91N125100014,91-18903-0020,PCIe-8638,(G)PCIe Gen2 x8 host adapter,ZREL,20,0,2025-07-28 00:00:00,2025-08-29 00:00:00,2025-09-19 00:00:00,,,,,2025-08-28 00:00:00,,9.其它,讓料給M9048,,,,,,,,false,,false,AY91,P03,IST-王啟典,FCST,90-20047-2040,0,,0,2025-10-21 00:00:00,,,,X,,,,2025-06-06 00:00:00,,,,,,,,,,,,,M09,李宛蓉,,,,,"7/15: On-Going, 板卡未料齊",91N125100013,1100,,,0,,,4784916,Z040,0011.0027.ISTS13,false,false,,,,1,,8888-12-31 00:00:00,,,,,,,,,,,0,,,IST,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,2510.91-72137-1120,2025-08-04 00:00:00,59N125060583,59-72137-1130,Express-ID7-D-1735TR/RP,(G)Rev.,ZREL,6,0,2025-07-28 00:00:00,2025-08-04 00:00:00,2025-08-07 00:00:00,"PD提前,59-72137-1130+91,FCST備貨",,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-03 00:00:00,,,,2025-07-23 00:00:00,Y,,X,,,,false,H,false,AY59,P02,COM-陳佳菱,PB Technologies Ltd,91-72137-1130,0,1100025679,20,2025-10-07 00:00:00,A2,,,X,,,,2025-06-27 00:00:00,,Y,,,,,,,,,,,M12,蕭嘉欣,,,2025-07-28 00:00:00,,OK,91N125060583,1100,C,,0,2473,PB Technologies Ltd,4810277,Z040,0026.0070.COM103,true,true,2025-09-05 00:00:00,51-72137-0A20-A0,1.拔工單:7/4*51-72137-0A20-A0,1,,2025-07-28 00:00:00,,,,,,,2025-02-07 00:00:00,,,,1575,,,COM,
MO,91N1,Save,,0,0,2025-08-05 00:00:00,2510.91-72137-1120,2025-08-08 00:00:00,91N125060583,91-72137-1130,Express-ID7-D-1735TR/RP,(G)Rev.,ZREL,6,0,2025-07-28 00:00:00,2025-08-08 00:00:00,2025-08-12 00:00:00,"PD提前,59-72137-1130+91,FCST備貨",,,,2025-08-07 00:00:00,,,,,,,,,,,false,H,false,AY91,P02,COM-陳佳菱,PB Technologies Ltd,91-72137-1130,0,1100025679,20,2025-10-07 00:00:00,,,,X,,,,2025-06-27 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,91N125060583,1100,C,,0,2473,PB Technologies Ltd,4810274,Z041,0026.0070.COM103,true,true,2025-09-19 00:00:00,51-72137-0A20-A0,1.拔工單:7/4*51-72137-0A20-A0,0,,2025-07-28 00:00:00,,,,,,,2025-02-07 00:00:00,,,,0,,,COM,
MO,59E1,Save,,0,0,,2510.91-72512-131E,2025-07-21 00:00:00,59E125100005,59-72512-131E,LEC-iMX8MP-Q-N-4G-32G-BW-ER/ALCOM,(EA)REV:A2,ZREL,10,0,,2025-07-21 00:00:00,2025-07-31 00:00:00,"[2連板]收單:2024/11/25,#Claire,55-72512-131E",6/11 8>10(MC-OK),,,2025-07-18 00:00:00,,,,2025-07-14 00:00:00,Y,X,X,,,,false,,false,AY59,P08,COM -EA2,ADLINK Technology GmbH,91-72512-130E,0,2210012848,50,,A2,,,X,,,,2025-04-25 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-19 00:00:00,,,91E125100005,1100,C,,0,AD7103,ADLINK Technology GmbH,4728169,Z040,0026.0072.COM601,false,false,2025-09-08 00:00:00,,,1,,2025-07-28 00:00:00,,,,,,,2024-10-25 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-04 00:00:00,2510.91-72512-131E,2025-08-05 00:00:00,91E125090053,91-72512-131E,LEC-iMX8MP-Q-N-4G-32G-BW-ER/ALCOM,(EA)REV:A2,ZREL,2,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-07 00:00:00,"收單:2024/11/25,#Claire,59-72512-131E",6/11 7>10(MC-OK),,,2025-07-31 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,RY05,P08,COM -EA2,ADLINK Technology GmbH,91-72512-130E,0,2210012848,50,,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125100005,1100,C,,0,AD7103,ADLINK Technology GmbH,4816387,Z040,0026.0072.COM601,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2024-10-25 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-04 00:00:00,2510.91-72512-131E,2025-08-05 00:00:00,91E125100005,91-72512-131E,LEC-iMX8MP-Q-N-4G-32G-BW-ER/ALCOM,(EA)REV:A2,ZREL,8,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-07 00:00:00,"收單:2024/11/25,#Claire,59-72512-131E",6/11 7>10(MC-OK),,,2025-07-31 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P08,COM -EA2,ADLINK Technology GmbH,91-72512-130E,1,2210012848,50,,,,,X,,,,2025-04-25 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125100005,1100,C,,0,AD7103,ADLINK Technology GmbH,4728170,Z040,0026.0072.COM601,false,false,2025-09-11 00:00:00,,,1,,2025-07-28 00:00:00,,,,,,,2024-10-25 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,,2510.91-72513-1120,2025-07-25 00:00:00,91N125100070,91-72513-1120,LEC-EL-6211-8G-128G-TPM-ER,(G)(RCI)Rev:A2,ZREL,24,0,,2025-07-25 00:00:00,2025-07-28 00:00:00,收單:20250701,7/8申請ASAP PPV,,,2025-07-24 00:00:00,,,,2025-07-18 00:00:00,Y,,X,,,,false,,false,AY91,P01,PC-許素賢,HIPER Global US LLC,91-72513-1120,0,1100029640,10,2025-10-08 00:00:00,,,,X,,,,2025-07-02 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-23 00:00:00,,,91N125100070,1100,C,,0,4044,HIPER Global US LLC,4819960,Z040,0026.0072.COM601,false,false,2025-09-24 00:00:00,,,1,,2025-07-26 00:00:00,,,,,,,2025-07-01 00:00:00,,,,0,,@1V@,COM,
MO,59N1,Save,,0,0,2025-08-12 00:00:00,2511.91-72217-2210,2025-08-20 00:00:00,59N125110049,59-72217-2210,cExpress-EL-x6211E/TPM2.0/US,(G)Rev:,ZREL,8,0,2025-08-11 00:00:00,2025-08-20 00:00:00,2025-08-25 00:00:00,59-72217-2210+91,,2025-08-21 00:00:00,2025-08-21 00:00:00,2025-08-18 00:00:00,,,,,,,,,,,false,,false,AY59,P02,COM-陳佳菱,Teradyne Inc.,91-72217-2210,0,1100028909,20,2025-11-12 00:00:00,A2,,,X,,,,2025-07-21 00:00:00,,Y,,,,,,,,,,,M12,蕭嘉欣,,,,,OK,91N125110049,1100,C,,0,4310,Teradyne Inc.,4841240,Z040,0026.0070.COM202,false,false,,,,1,,2025-08-13 00:00:00,,,,,,,2025-06-05 00:00:00,,,,1462,,,COM,
MO,91N1,Save,,0,0,2025-08-20 00:00:00,2511.91-72217-2210,2025-08-26 00:00:00,91N125110049,91-72217-2210,cExpress-EL-x6211E/TPM2.0/US,(G)Rev:,ZREL,8,0,2025-08-13 00:00:00,2025-08-26 00:00:00,2025-09-02 00:00:00,59-72217-2210+91,,,,2025-08-25 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,Teradyne Inc.,91-72217-2210,0,1100028909,20,2025-11-12 00:00:00,,,,X,,,,2025-07-21 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,91N125110049,1100,C,,0,4310,Teradyne Inc.,4840644,Z040,0026.0070.COM202,false,false,,,,1,,2025-08-13 00:00:00,,,,,,,2025-06-05 00:00:00,,,,0,,,COM,
MO,85E1,Save,,0,0,2025-08-12 00:00:00,2511.CPC-00000-203,2025-08-12 00:00:00,85E125020339,85-65474-002E,cPCI-RC3CST,(*)(EA)A3,ZREL,4,0,2025-08-11 00:00:00,2025-08-12 00:00:00,2025-08-18 00:00:00,,7/17MC-OK>8/12,,,2025-08-11 00:00:00,,,,,,,,,,,false,,false,AY85,P16,NCP,FCST-中科院,CPC-00000-203,0,,0,,,,,X,,,,2025-02-24 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,91E125020337,1100,,,0,,,4646784,Z040,0030.0036.CPCI01,false,false,2025-08-26 00:00:00,,,1,,8888-12-31 00:00:00,,,,,,,,,,,0,,,DRC,
MO,85E1,Save,,0,0,2025-08-12 00:00:00,2511.CPC-00000-203,2025-08-12 00:00:00,85E125020340,85-65493-001E,cPCI-R3E10CSV2,(*)(EA)A1,ZREL,5,0,2025-08-11 00:00:00,2025-08-12 00:00:00,2025-08-18 00:00:00,,7/17MC-OK>8/12,,,2025-08-11 00:00:00,,,,,,,,,,,false,,false,AY85,P16,NCP,FCST-中科院,CPC-00000-203,0,,0,,,,,X,,,,2025-02-24 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,91E125020337,1100,,,0,,,4646786,Z040,0030.0036.CPCI01,false,false,2025-08-26 00:00:00,,,1,,8888-12-31 00:00:00,,,,,,,,,,,0,,,DRC,
MO,85E1,Save,,0,0,2025-08-21 00:00:00,2511.CPC-00000-203,2025-08-22 00:00:00,85E125070368,85-65474-002E,cPCI-RC3CST,(*)(EA)A3,ZREL,4,0,2025-08-11 00:00:00,2025-08-22 00:00:00,2025-08-28 00:00:00,,7/17MC-OK>8/12,,,2025-08-21 00:00:00,,,,,,,,,,,false,,false,AY85,P16,NCP,FCST-中科院,CPC-00000-203,0,,0,,,,,X,,,,2025-07-21 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,91E125020337,1100,,,0,,,4845371,Z040,0030.0036.CPCI01,false,false,,,,1,,8888-12-31 00:00:00,,,,,,,,,,,0,,,DRC,
MO,85N1,Save,,0,0,2025-08-14 00:00:00,2511.CPC-00000-203,2025-08-13 00:00:00,85N125100004,85-65303-0310,cPCI-3E10CSV2,(G)(RCM),ZREL,5,0,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-20 00:00:00,,,,,2025-08-12 00:00:00,,,,,,,,,,,false,,false,AY85,P06,NCP-羅云禎,FCST-中科院,CPC-00000-203,0,,0,,,,,X,,,,2025-03-12 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,85N125100004,1100,,,0,,,4664287,Z040,0030.0036.CPCI01,false,false,,,,1,,2025-08-13 00:00:00,,,,,,,,,,,0,,@1V@,DRC,
MO,ZPR1,Save,,0,0,2025-12-17 00:00:00,55-E0063-001E,2025-08-15 00:00:00,ZPR125080022,55-E0063-001E,Hagiwara HEL Daughter board,(EA)Hagiwara HEL Daughter board,ZREL,20,0,2025-07-28 00:00:00,2025-08-15 00:00:00,2025-08-15 00:00:00,"DEV-0055086,簡易包裝",,,,2025-08-14 00:00:00,,,,,,,,,,,false,,false,AY91,P16,NCP,,,20,,0,,,,,X,,,,2025-07-25 00:00:00,,,,,,,,,,,,,M10,曾猷智,,,,,,,1100,,,0,,,4849385,Z040,0018.0046.NCPS83,false,false,,,,1,,,,,,,,,,,,,0,,,NCA,
MO,59R1,Save,,0,0,,59-72135-30B0,2025-07-15 00:00:00,59R125070121,59-72135-30B0,Express-CFR-E-2276ME,(G)Rev:A1,ZREL,3,0,,2025-07-15 00:00:00,2025-08-29 00:00:00,"(B*1)(5),LC-Karen,庫存改機 For訂單,59-72135-3130>59-72135-30B0,依重工指導書執行,標準測試",文件OK,,,2025-07-15 00:00:00,,,,2025-07-15 00:00:00,Y,X,X,,,,false,,false,AY59,P02,COM-陳佳菱,,,0,,0,,A1,,,X,,,,2025-07-14 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-15 00:00:00,,,,1100,,,0,,,4834970,Z040,0026.0070.COM102,false,false,,,,1,,,,,,,,,,,,,0,,,COM,
MO,59R1,Save,,0,0,,59-72218-1710,2025-07-23 00:00:00,59R125070158,59-72218-1710,cExpress-TL-i5-1145G7E-TPM,(G)Rev:0A30,ZREL,1,0,,2025-07-23 00:00:00,2025-08-29 00:00:00,"(A)(1),COM-Cindy#8585,C4,更換版次標籤,Change egineering verision lable,PN-193582",文件OK,,,2025-07-23 00:00:00,,,,2025-07-22 00:00:00,Y,X,X,,,,false,,false,AY59,P02,COM-陳佳菱,,,1,,0,,A3,,,X,,,,2025-07-22 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,2025-07-23 00:00:00,,,,1100,,,0,,,4847165,Z040,0026.0070.COM202,false,false,,,,1,,,,,,,,,,,,,0,,,COM,
